actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.110077,-0.401442,0.611503,1.755117,2.601092,0.009225
0.107148,-0.403191,0.611276,1.754943,2.601124,0.009149
0.104205,-0.404954,0.611046,1.754876,2.600936,0.009031
0.101239,-0.406683,0.610681,1.755030,2.601131,0.009211
0.098270,-0.408417,0.610305,1.755320,2.601055,0.009256
0.095440,-0.410116,0.609912,1.755058,2.601074,0.009116
0.092528,-0.411762,0.609458,1.755201,2.601187,0.009220
0.089670,-0.413417,0.608973,1.755163,2.601123,0.009247
0.086819,-0.415025,0.608492,1.755134,2.601142,0.009205
0.084026,-0.416588,0.607909,1.755103,2.601213,0.009281
0.081252,-0.418122,0.607332,1.754958,2.601230,0.009293
0.078495,-0.419620,0.606683,1.755115,2.601221,0.009402
0.075739,-0.421087,0.606060,1.755144,2.601200,0.009320
0.073099,-0.422520,0.605400,1.754946,2.601103,0.009248
0.070475,-0.423936,0.604726,1.754760,2.601072,0.009120
0.067859,-0.425267,0.604043,1.754661,2.601117,0.009083
0.065239,-0.426629,0.603278,1.754842,2.600911,0.008960
0.062697,-0.427922,0.602536,1.754843,2.600828,0.008813
0.060232,-0.429201,0.601724,1.754906,2.600813,0.008903
0.057801,-0.430466,0.600860,1.754775,2.600907,0.008866
0.055356,-0.431717,0.599954,1.754840,2.600942,0.008999
0.052971,-0.432924,0.598968,1.755022,2.601217,0.009277
0.051799,-0.433527,0.598527,1.754884,2.601153,0.009111
0.049492,-0.434692,0.597585,1.754914,2.601159,0.009164
0.047211,-0.435836,0.596617,1.755095,2.601139,0.009259
0.044997,-0.436977,0.595647,1.754991,2.601118,0.009195
0.042769,-0.438064,0.594690,1.755036,2.600987,0.009077
0.040627,-0.439086,0.593707,1.754930,2.600998,0.009058
0.038535,-0.440105,0.592702,1.754876,2.601034,0.009069
0.036454,-0.441119,0.591622,1.754918,2.601279,0.009252
0.034369,-0.442067,0.590648,1.754952,2.601066,0.009052
