actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.579966,-0.054228,0.380921,-0.016305,3.102627,-0.017697
0.579468,-0.054378,0.382229,-0.015930,3.100358,-0.017196
0.578620,-0.054646,0.384316,-0.015532,3.096751,-0.016420
0.578313,-0.054749,0.385035,-0.015344,3.095538,-0.016148
0.577686,-0.055068,0.386618,-0.014664,3.092736,-0.015568
0.577041,-0.055381,0.388212,-0.013966,3.089934,-0.014971
0.576312,-0.055779,0.389824,-0.013164,3.087213,-0.014402
0.575601,-0.056205,0.391508,-0.012247,3.084235,-0.013839
0.574852,-0.056656,0.393198,-0.011182,3.081382,-0.013307
0.574094,-0.057219,0.394873,-0.009894,3.078502,-0.012672
0.573354,-0.057903,0.396475,-0.008283,3.075695,-0.012161
0.572650,-0.058722,0.398020,-0.006277,3.072954,-0.011717
0.571918,-0.059696,0.399478,-0.003843,3.070451,-0.011215
0.571227,-0.060746,0.400863,-0.001201,3.067984,-0.010846
0.570515,-0.061923,0.402208,0.001816,3.065680,-0.010528
0.569820,-0.063301,0.403452,0.005371,3.063588,-0.010137
0.569144,-0.064818,0.404595,0.009259,3.061571,-0.009933
0.568449,-0.066489,0.405642,0.013630,3.059841,-0.009847
0.567784,-0.068329,0.406597,0.018426,3.058237,-0.009537
0.567128,-0.070305,0.407478,0.023644,3.056768,-0.009486
0.566482,-0.072419,0.408196,0.029257,3.055669,-0.009473
0.565787,-0.074622,0.408779,0.035054,3.055126,-0.009469
0.564995,-0.076932,0.409139,0.041163,3.056206,-0.009812
0.564077,-0.079324,0.409269,0.047587,3.058786,-0.010388
0.563593,-0.080578,0.409239,0.050868,3.060610,-0.010721
0.562514,-0.083059,0.408998,0.057484,3.065517,-0.011615
0.561322,-0.085655,0.408562,0.064500,3.071843,-0.012947
0.559979,-0.088274,0.407943,0.071536,3.079610,-0.014546
0.558509,-0.090913,0.407204,0.078658,3.088575,-0.016363
0.556897,-0.093580,0.406370,0.086005,3.098641,-0.018258
0.555192,-0.096241,0.405473,0.093388,3.109414,-0.020175
0.553446,-0.098882,0.404593,0.100770,3.120477,-0.022151
0.551643,-0.101595,0.403755,0.108469,3.131450,-0.023915
0.549839,-0.104319,0.402946,-0.116139,-3.136593,0.025608
0.548013,-0.107088,0.402252,-0.123306,-3.125868,0.027071
0.546213,-0.109880,0.401703,-0.130587,-3.115960,0.028293
0.544437,-0.112707,0.401309,-0.138025,-3.107158,0.029306
0.542700,-0.115560,0.401085,-0.145592,-3.099254,0.030093
0.540961,-0.118460,0.401008,-0.153429,-3.092285,0.030698
0.539300,-0.121371,0.401106,-0.161334,-3.086454,0.031095
0.537712,-0.124339,0.401359,-0.169495,-3.081928,0.031350
0.536146,-0.127274,0.401803,-0.177635,-3.078556,0.031391
0.534631,-0.130245,0.402442,-0.186012,-3.076264,0.031332
0.533909,-0.131738,0.402830,-0.190255,-3.075666,0.031203
0.531751,-0.136277,0.404153,-0.203306,-3.075081,0.030778
0.531076,-0.137779,0.404706,-0.207683,-3.075661,0.030516
0.529752,-0.140754,0.405891,-0.216259,-3.077468,0.030080
0.528390,-0.143686,0.407183,-0.225026,-3.079346,0.029666
0.526938,-0.146585,0.408475,-0.233755,-3.081050,0.029176
0.525442,-0.149462,0.409843,-0.242434,-3.082927,0.028822
0.523879,-0.152298,0.411238,-0.251041,-3.084736,0.028420
0.522262,-0.155134,0.412599,-0.259761,-3.086548,0.028036
0.520572,-0.157943,0.413974,-0.268415,-3.088299,0.027772
0.518823,-0.160696,0.415256,-0.276888,-3.089868,0.027463
0.517029,-0.163410,0.416525,-0.285423,-3.091463,0.027174
0.515171,-0.166069,0.417678,-0.293779,-3.092647,0.026906
0.513309,-0.168772,0.418890,-0.302309,-3.094035,0.026715
0.511455,-0.171455,0.420069,-0.310879,-3.095330,0.026545
0.509576,-0.174142,0.421243,-0.319501,-3.096593,0.026374
0.507638,-0.176831,0.422309,-0.328156,-3.097601,0.026187
0.505616,-0.179489,0.423179,-0.336710,-3.098108,0.026068
0.503510,-0.182168,0.423877,-0.345328,-3.097978,0.025859
0.501344,-0.184856,0.424421,-0.353966,-3.097025,0.025840
0.499024,-0.187451,0.424716,-0.362262,-3.094831,0.025673
0.497858,-0.188710,0.424834,-0.366341,-3.093706,0.025653
0.495431,-0.191181,0.424893,-0.374217,-3.090382,0.025596
0.492867,-0.193598,0.424715,-0.381892,-3.086111,0.025525
0.490199,-0.195933,0.424398,-0.389336,-3.081258,0.025374
0.487416,-0.198240,0.423799,-0.396654,-3.075593,0.025243
0.484490,-0.200488,0.423020,-0.403832,-3.069211,0.025052
0.481553,-0.202634,0.422091,-0.410669,-3.062323,0.024764
0.478567,-0.204683,0.421063,-0.417119,-3.054978,0.024538
0.475581,-0.206665,0.420002,-0.423445,-3.047533,0.024195
0.472604,-0.208639,0.418859,-0.429775,-3.040004,0.023839
0.469623,-0.210597,0.417693,-0.436202,-3.032870,0.023410
0.466754,-0.212544,0.416572,-0.442595,-3.026616,0.023013
0.463974,-0.214483,0.415549,-0.449264,-3.021817,0.022686
0.461269,-0.216389,0.414590,-0.455894,-3.017590,0.022130
0.458627,-0.218331,0.413799,-0.462822,-3.014483,0.021777
0.456063,-0.220252,0.413068,-0.469876,-3.011980,0.021388
0.453427,-0.222151,0.412385,-0.476861,-3.009326,0.020960
0.450776,-0.224072,0.411745,-0.484028,-3.006770,0.020524
0.448068,-0.225964,0.411149,-0.491199,-3.004335,0.020086
0.445299,-0.227808,0.410583,-0.498286,-3.001813,0.019673
0.442550,-0.229624,0.410101,-0.505382,-2.999595,0.019292
0.439784,-0.231421,0.409757,-0.512495,-2.997618,0.018900
0.438407,-0.232303,0.409648,-0.516108,-2.996743,0.018670
0.435596,-0.234112,0.409459,-0.523442,-2.995050,0.018271
0.432747,-0.235938,0.409388,-0.531024,-2.993550,0.017847
0.429847,-0.237747,0.409386,-0.538631,-2.992144,0.017520
0.426885,-0.239534,0.409414,-0.546293,-2.990862,0.017185
0.423805,-0.241317,0.409509,-0.554147,-2.989499,0.016788
0.420689,-0.243123,0.409660,-0.562196,-2.988417,0.016431
0.417497,-0.244950,0.409869,-0.570486,-2.987393,0.016080
0.414200,-0.246831,0.410089,-0.579075,-2.986253,0.015675
0.410867,-0.248729,0.410384,-0.587985,-2.985329,0.015377
0.407444,-0.250621,0.410685,-0.596933,-2.984294,0.015085
0.403982,-0.252458,0.410988,-0.605839,-2.983365,0.014740
0.400414,-0.254303,0.411266,-0.615012,-2.982283,0.014407
0.396814,-0.256157,0.411493,-0.624294,-2.980997,0.014054
0.393135,-0.258055,0.411732,-0.633932,-2.979768,0.013749
0.389441,-0.259905,0.411968,-0.643477,-2.978469,0.013425
0.387592,-0.260829,0.412069,-0.648305,-2.977803,0.013218
0.383870,-0.262643,0.412220,-0.658024,-2.976347,0.012859
0.380167,-0.264397,0.412316,-0.667426,-2.974740,0.012514
0.376431,-0.266142,0.412232,-0.676945,-2.972795,0.012204
0.372650,-0.267854,0.412124,-0.686582,-2.970705,0.011755
0.368871,-0.269545,0.411918,-0.696195,-2.968462,0.011339
0.365115,-0.271218,0.411669,-0.705706,-2.966162,0.010908
0.361328,-0.272867,0.411296,-0.715304,-2.963398,0.010375
0.357570,-0.274524,0.410807,-0.724873,-2.960487,0.009900
0.353767,-0.276088,0.410186,-0.734279,-2.957294,0.009246
0.350011,-0.277607,0.409422,-0.743511,-2.953839,0.008615
0.346290,-0.279100,0.408644,-0.752744,-2.950377,0.007903
0.342620,-0.280562,0.407826,-0.761775,-2.946719,0.007234
0.338984,-0.282018,0.406901,-0.770874,-2.942875,0.006508
0.335360,-0.283425,0.405947,-0.779822,-2.938881,0.005835
0.331752,-0.284809,0.404886,-0.788786,-2.934714,0.005027
0.328182,-0.286192,0.403821,-0.797711,-2.930457,0.004125
0.324609,-0.287608,0.402724,-0.806793,-2.926082,0.003165
0.321008,-0.289064,0.401632,-0.816185,-2.921626,0.002334
0.317438,-0.290441,0.400482,-0.825229,-2.917048,0.001376
0.313907,-0.291775,0.399313,-0.834335,-2.912533,0.000360
