actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
-0.181118,-0.422471,0.189359,2.393215,-2.032181,0.074010
-0.181130,-0.422463,0.189373,2.393163,-2.032158,0.074020
-0.181125,-0.422473,0.189357,2.393205,-2.032197,0.073986
-0.181113,-0.422473,0.189348,2.393219,-2.032209,0.073990
-0.181123,-0.422478,0.189371,2.393173,-2.032169,0.073984
-0.181118,-0.422472,0.189360,2.393220,-2.032160,0.074021
-0.181112,-0.422488,0.189370,2.393216,-2.032130,0.073999
-0.181126,-0.422477,0.189366,2.393185,-2.032179,0.073990
-0.181130,-0.422464,0.189356,2.393185,-2.032228,0.073959
-0.181126,-0.422460,0.189351,2.393219,-2.032210,0.073923
-0.181136,-0.422469,0.189358,2.393168,-2.032214,0.073980
-0.181127,-0.422459,0.189345,2.393206,-2.032199,0.073917
-0.181136,-0.422471,0.189348,2.393187,-2.032257,0.073939
-0.181129,-0.422455,0.189353,2.393204,-2.032220,0.073949
-0.181115,-0.422471,0.189357,2.393214,-2.032180,0.073969
-0.181112,-0.422478,0.189361,2.393233,-2.032146,0.073954
-0.181128,-0.422467,0.189357,2.393179,-2.032200,0.073937
-0.181114,-0.422473,0.189353,2.393242,-2.032155,0.073985
-0.181105,-0.422475,0.189356,2.393234,-2.032173,0.073959
-0.181125,-0.422464,0.189337,2.393255,-2.032192,0.073929
-0.181142,-0.422468,0.189359,2.393148,-2.032222,0.073990
-0.181121,-0.422477,0.189370,2.393209,-2.032151,0.073990
-0.181127,-0.422461,0.189357,2.393186,-2.032207,0.073927
-0.181106,-0.422475,0.189351,2.393249,-2.032162,0.073933
-0.181121,-0.422484,0.189360,2.393186,-2.032206,0.073995
-0.181127,-0.422474,0.189347,2.393238,-2.032152,0.073944
-0.181121,-0.422454,0.189339,2.393218,-2.032258,0.073960
-0.181125,-0.422475,0.189364,2.393229,-2.032168,0.073985
-0.181126,-0.422483,0.189372,2.393155,-2.032228,0.074004
-0.181109,-0.422467,0.189345,2.393257,-2.032193,0.073928
-0.181119,-0.422479,0.189361,2.393226,-2.032166,0.074011
-0.181120,-0.422479,0.189361,2.393198,-2.032191,0.073995
-0.181117,-0.422488,0.189379,2.393184,-2.032152,0.074009
-0.181122,-0.422479,0.189361,2.393205,-2.032173,0.073980
-0.181140,-0.422466,0.189367,2.393164,-2.032211,0.074006
-0.181114,-0.422472,0.189357,2.393194,-2.032213,0.073985
-0.181112,-0.422479,0.189374,2.393166,-2.032162,0.073995
-0.181119,-0.422469,0.189368,2.393227,-2.032141,0.074005
-0.181121,-0.422484,0.189360,2.393210,-2.032177,0.073995
-0.181115,-0.422468,0.189349,2.393221,-2.032186,0.073959
-0.181115,-0.422471,0.189351,2.393229,-2.032194,0.073949
-0.181118,-0.422476,0.189372,2.393216,-2.032107,0.073968
-0.181117,-0.422486,0.189365,2.393198,-2.032166,0.073989
-0.181116,-0.422484,0.189380,2.393188,-2.032156,0.074025
-0.181112,-0.422479,0.189357,2.393245,-2.032132,0.073954
-0.181120,-0.422475,0.189352,2.393236,-2.032176,0.073976
-0.181131,-0.422480,0.189360,2.393186,-2.032204,0.073995
-0.181128,-0.422467,0.189369,2.393180,-2.032151,0.073967
-0.181114,-0.422479,0.189364,2.393247,-2.032158,0.074001
-0.181115,-0.422467,0.189358,2.393237,-2.032151,0.073969
-0.181119,-0.422475,0.189362,2.393202,-2.032195,0.074012
-0.181110,-0.422475,0.189348,2.393270,-2.032129,0.073959
-0.181122,-0.422469,0.189352,2.393216,-2.032183,0.073943
-0.181119,-0.422461,0.189366,2.393225,-2.032165,0.073969
-0.181127,-0.422475,0.189365,2.393164,-2.032211,0.073964
-0.181121,-0.422465,0.189353,2.393203,-2.032197,0.073943
-0.181127,-0.422471,0.189361,2.393171,-2.032218,0.073954
-0.181131,-0.422469,0.189356,2.393208,-2.032199,0.073960
