actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.263913,-0.377780,0.599740,-2.349578,2.047409,-0.243035
0.260949,-0.381189,0.601658,-2.361018,2.036947,-0.248856
0.258261,-0.384533,0.603135,-2.370875,2.028398,-0.253370
0.256558,-0.386870,0.603795,-2.376681,2.024125,-0.255302
0.254866,-0.389367,0.604123,-2.382264,2.021946,-0.256307
0.253317,-0.392050,0.604088,-2.388048,2.021128,-0.256091
0.251030,-0.396524,0.603229,2.389510,-2.016168,0.252188
0.249686,-0.399759,0.602054,2.386572,-2.011180,0.247113
0.248453,-0.403133,0.600365,2.382788,-2.006565,0.240225
0.247327,-0.406674,0.598090,2.378286,-2.001762,0.231314
0.245739,-0.412346,0.593784,2.370871,-1.993754,0.214539
0.244808,-0.416434,0.590505,2.365183,-1.987573,0.201692
0.244068,-0.420746,0.586889,2.359584,-1.980724,0.187673
0.243547,-0.425125,0.582953,2.355006,-1.973047,0.172448
0.243292,-0.429548,0.578800,2.351710,-1.964238,0.156442
0.243209,-0.434039,0.574392,2.349331,-1.955404,0.139799
0.243362,-0.438478,0.569838,2.348234,-1.946712,0.122934
0.243682,-0.442845,0.565096,2.348392,-1.938496,0.105772
0.244184,-0.447157,0.560165,2.349487,-1.931344,0.088452
0.245334,-0.453246,0.552669,2.353113,-1.922770,0.063146
0.246295,-0.457021,0.547654,2.356876,-1.919034,0.046937
0.247970,-0.462357,0.540073,2.362695,-1.916576,0.023404
0.249014,-0.465785,0.535046,2.364791,-1.916394,0.007886
0.249997,-0.469159,0.530009,2.364876,-1.918048,-0.007516
0.250982,-0.472405,0.524924,2.363625,-1.921543,-0.022700
0.252201,-0.477184,0.517282,2.361133,-1.927404,-0.045422
0.252871,-0.480307,0.512226,2.359413,-1.931216,-0.060376
0.253506,-0.483339,0.507256,2.357722,-1.934936,-0.074970
0.254102,-0.486264,0.502374,2.356143,-1.938398,-0.089240
0.254891,-0.490334,0.495232,2.353931,-1.943252,-0.109902
0.255339,-0.492821,0.490759,2.352739,-1.945970,-0.122746
0.255690,-0.495115,0.486465,2.351903,-1.948122,-0.135097
0.255943,-0.497249,0.482322,2.352334,-1.948706,-0.146995
0.255832,-0.500087,0.476671,2.352911,-1.949588,-0.163687
0.255359,-0.501884,0.473284,2.351871,-1.951647,-0.173521
0.254556,-0.503558,0.470179,2.349436,-1.955354,-0.182547
0.253349,-0.505173,0.467353,2.346280,-1.959871,-0.190442
0.250777,-0.507553,0.463763,2.340848,-1.967612,-0.200487
0.248617,-0.509059,0.461745,2.336714,-1.973235,-0.206591
0.244799,-0.511128,0.459386,2.329849,-1.982629,-0.213697
0.241963,-0.512399,0.458295,2.324941,-1.989273,-0.216838
0.237459,-0.514248,0.457153,2.317025,-1.999547,-0.218935
0.234498,-0.515638,0.456671,2.311460,-2.006629,-0.217160
0.231681,-0.517047,0.456306,2.305862,-2.013412,-0.213694
0.228940,-0.518506,0.455966,2.300283,-2.020110,-0.209182
0.225024,-0.520586,0.455321,2.292159,-2.029643,-0.202565
0.222503,-0.521954,0.454762,2.286839,-2.035694,-0.198788
0.218751,-0.523942,0.453859,2.279012,-2.044478,-0.193117
0.217491,-0.524595,0.453536,2.276377,-2.047479,-0.191499
0.213409,-0.526525,0.452423,2.268168,-2.057022,-0.187694
0.210616,-0.527755,0.451582,2.262633,-2.063342,-0.185825
0.207800,-0.528946,0.450621,2.257089,-2.069658,-0.184465
0.204802,-0.530091,0.449523,2.251464,-2.076214,-0.184017
0.200255,-0.531648,0.447586,2.243254,-2.085954,-0.185271
0.197113,-0.532557,0.445975,2.237784,-2.092575,-0.187742
0.193888,-0.533333,0.444130,2.232535,-2.099222,-0.191721
0.190608,-0.534003,0.442126,2.227399,-2.105937,-0.197109
0.187271,-0.534467,0.439840,2.222665,-2.112770,-0.204825
0.184118,-0.534816,0.437413,2.218488,-2.119546,-0.212525
0.181182,-0.535011,0.434980,2.215339,-2.127097,-0.219676
0.178253,-0.535102,0.432401,2.212773,-2.135552,-0.227157
0.174006,-0.535064,0.428420,2.209911,-2.149106,-0.238198
0.171236,-0.534905,0.425664,2.208777,-2.159396,-0.245682
0.167206,-0.534500,0.421547,2.208188,-2.176704,-0.255977
0.164548,-0.534184,0.418782,2.208090,-2.189113,-0.262140
0.161794,-0.533976,0.416051,2.207732,-2.202334,-0.266543
0.159057,-0.533896,0.413414,2.207276,-2.216390,-0.267908
0.154775,-0.534047,0.409527,-2.187843,2.220823,0.263555
0.151846,-0.534326,0.407067,-2.173341,2.222692,0.257410
0.148874,-0.534779,0.404667,-2.159253,2.225167,0.248675
0.145731,-0.535406,0.402338,-2.145411,2.228626,0.237576
0.140966,-0.536579,0.398894,-2.125577,2.234547,0.217980
0.137823,-0.537405,0.396616,-2.113181,2.238425,0.203079
0.133141,-0.538593,0.393084,-2.097297,2.241956,0.179244
0.130091,-0.539342,0.390661,-2.089614,2.242147,0.162936
0.127086,-0.540032,0.388076,-2.084209,2.240618,0.146919
0.124169,-0.540636,0.385237,-2.082147,2.236765,0.131961
